objective,run,iteration,intersect_revenue,surrogate_mean,surrogate_std,error,percent_error,abs_error
ensemble_mean,70,100,466276576.0,439482976.0,24461100.0,-26793600.0,-5.746289086587099,26793600.0
ensemble_mean,71,0,471693504.0,418311136.0,40481996.0,-53382368.0,-11.317172601978424,53382368.0
ensemble_mean,71,50,394166912.0,432430400.0,32254078.0,38263488.0,9.707432774062983,38263488.0
ensemble_mean,71,100,432320320.0,434921312.0,29998302.0,2600992.0,0.6016353799886158,2600992.0
ensemble_mean,72,0,465345696.0,430111584.0,39525284.0,-35234112.0,-7.571599415845892,35234112.0
ensemble_mean,72,50,478449664.0,440365984.0,32470368.0,-38083680.0,-7.959809122156683,38083680.0
ensemble_mean,72,100,456562752.0,441694304.0,30992012.0,-14868448.0,-3.256605567332834,14868448.0
ensemble_mean,73,0,306052576.0,412443680.0,33244448.0,106391104.0,34.762361876019625,106391104.0
ensemble_mean,73,50,434216960.0,424959488.0,36921592.0,-9257472.0,-2.1319922648806715,9257472.0
ensemble_mean,73,100,471851936.0,426554656.0,37343620.0,-45297280.0,-9.599892793488507,45297280.0
ensemble_mean,74,0,409992352.0,419193888.0,36892716.0,9201536.0,2.244318937929847,9201536.0
ensemble_mean,74,50,458161024.0,431886016.0,32420352.0,-26275008.0,-5.734885034655414,26275008.0
ensemble_mean,74,100,487336192.0,433301856.0,31527742.0,-54034336.0,-11.087692005440056,54034336.0
ensemble_mean,75,0,442275168.0,419461568.0,37788244.0,-22813600.0,-5.158236693044453,22813600.0
ensemble_mean,75,50,343504640.0,434642944.0,31622760.0,91138304.0,26.53189895775498,91138304.0
ensemble_mean,75,100,371411552.0,437965504.0,29136766.0,66553952.0,17.919192777288735,66553952.0
ensemble_mean,76,0,418424704.0,424651552.0,40064764.0,6226848.0,1.4881645229054161,6226848.0
ensemble_mean,76,50,476213216.0,438663360.0,28606692.0,-37549856.0,-7.885093218412485,37549856.0
ensemble_mean,76,100,480372320.0,439347968.0,28485776.0,-41024352.0,-8.540115716908918,41024352.0
ensemble_mean,77,0,401206688.0,425036832.0,34951896.0,23830144.0,5.939617836081536,23830144.0
ensemble_mean,77,50,468832832.0,437644032.0,31440516.0,-31188800.0,-6.65243512638637,31188800.0
ensemble_mean,77,100,478848448.0,440228704.0,31272162.0,-38619744.0,-8.065128781622365,38619744.0
ensemble_mean,78,0,497982784.0,410243808.0,34553280.0,-87738976.0,-17.618877362635892,87738976.0
ensemble_mean,78,50,401572736.0,426432288.0,30970916.0,24859552.0,6.1905477567082645,24859552.0
ensemble_mean,78,100,373474048.0,431641920.0,29806466.0,58167872.0,15.574809631752512,58167872.0
ensemble_mean,79,0,484647136.0,424376000.0,40843968.0,-60271136.0,-12.436086282783688,60271136.0
ensemble_mean,79,50,431005472.0,436923808.0,34792256.0,5918336.0,1.3731463715616121,5918336.0
ensemble_mean,79,100,420657696.0,439107136.0,33668180.0,18449440.0,4.385855809945767,18449440.0
ensemble_mean,80,0,315514464.0,398830496.0,29773370.0,83316032.0,26.406406522142834,83316032.0
ensemble_mean,80,50,464753376.0,434826752.0,30170216.0,-29926624.0,-6.439248329419343,29926624.0
ensemble_mean,80,100,464049952.0,437127360.0,29826264.0,-26922592.0,-5.801658180109024,26922592.0
ensemble_mean,81,0,515074912.0,413947776.0,33842040.0,-101127136.0,-19.63348119739134,101127136.0
ensemble_mean,81,50,485322336.0,426999072.0,32973114.0,-58323264.0,-12.017428350958898,58323264.0
ensemble_mean,81,100,444292352.0,431039040.0,30443764.0,-13253312.0,-2.9830160119434153,13253312.0
ensemble_mean,82,0,409249152.0,417014880.0,41128232.0,7765728.0,1.897555062007801,7765728.0
ensemble_mean,82,50,433427040.0,432480256.0,32162432.0,-946784.0,-0.21844137827672216,946784.0
ensemble_mean,82,100,398843168.0,436804032.0,28349578.0,37960864.0,9.517742071490115,37960864.0
ensemble_mean,83,0,478593696.0,419233696.0,35174108.0,-59360000.0,-12.403004990688386,59360000.0
ensemble_mean,83,50,384031168.0,428980000.0,36006592.0,44948832.0,11.704474986780241,44948832.0
ensemble_mean,83,100,429908096.0,431466336.0,33587320.0,1558240.0,0.3624588637660827,1558240.0
ensemble_mean,84,0,367393504.0,411031232.0,30824960.0,43637728.0,11.877653666952153,43637728.0
ensemble_mean,84,50,382819648.0,426756128.0,26124156.0,43936480.0,11.477070267824915,43936480.0
ensemble_mean,84,100,338534656.0,430004672.0,23226476.0,91470016.0,27.019395024655914,91470016.0
ensemble_mean,85,0,496343904.0,428069664.0,33713808.0,-68274240.0,-13.75543034774534,68274240.0
ensemble_mean,85,50,447569120.0,438928576.0,33990616.0,-8640544.0,-1.9305496321998263,8640544.0
ensemble_mean,85,100,448947584.0,440821600.0,33452992.0,-8125984.0,-1.8100072902942719,8125984.0
ensemble_mean,86,0,406097376.0,392263104.0,32457948.0,-13834272.0,-3.4066391012583153,13834272.0
ensemble_mean,86,50,409488128.0,413385440.0,36822928.0,3897312.0,0.9517521348018178,3897312.0
ensemble_mean,86,100,369068192.0,419324416.0,35662136.0,50256224.0,13.61705643817715,50256224.0
ensemble_mean,87,0,427291136.0,416202400.0,39256944.0,-11088736.0,-2.595124276109486,11088736.0
ensemble_mean,87,50,429238592.0,429059904.0,36702228.0,-178688.0,-0.04162906209514358,178688.0
ensemble_mean,87,100,410134080.0,431663168.0,35543376.0,21529088.0,5.249280430438748,21529088.0
ensemble_mean,88,0,488899360.0,420171456.0,35302608.0,-68727904.0,-14.057679273705737,68727904.0
ensemble_mean,88,50,510214720.0,437989536.0,31009778.0,-72225184.0,-14.155840897730274,72225184.0
ensemble_mean,88,100,495176640.0,440294656.0,29861604.0,-54881984.0,-11.083314430987699,54881984.0
ensemble_mean,89,0,422891616.0,431282592.0,30989102.0,8390976.0,1.9841906726285157,8390976.0
ensemble_mean,89,50,464278048.0,445245184.0,32390134.0,-19032864.0,-4.099453782488549,19032864.0
ensemble_mean,89,100,419401344.0,446384800.0,31940864.0,26983456.0,6.433802939839888,26983456.0
ensemble_mean,90,0,484721792.0,411225216.0,35417964.0,-73496576.0,-15.162630856093221,73496576.0
ensemble_mean,90,50,464920288.0,427983968.0,34818152.0,-36936320.0,-7.944656525722533,36936320.0
ensemble_mean,90,100,390977056.0,430024352.0,33025820.0,39047296.0,9.987106762602458,39047296.0
ensemble_mean,91,0,428908352.0,416104000.0,33593404.0,-12804352.0,-2.9853351981357545,12804352.0
ensemble_mean,91,50,486298016.0,433320000.0,26664920.0,-52978016.0,-10.894146029170722,52978016.0
ensemble_mean,91,100,423299776.0,436142752.0,25826656.0,12842976.0,3.034014362436138,12842976.0
ensemble_mean,92,0,417755488.0,419712192.0,34997328.0,1956704.0,0.46838498983405336,1956704.0
ensemble_mean,92,50,411891104.0,429355328.0,30611928.0,17464224.0,4.2400100003130925,17464224.0
ensemble_mean,92,100,341081408.0,431041376.0,29620284.0,89959968.0,26.374925718613195,89959968.0
ensemble_mean,93,0,501892256.0,431437568.0,34767020.0,-70454688.0,-14.037811334550657,70454688.0
ensemble_mean,93,50,436019360.0,440143264.0,30745236.0,4123904.0,0.9458075439585986,4123904.0
ensemble_mean,93,100,469514080.0,442422592.0,29485786.0,-27091488.0,-5.770111942116837,27091488.0
ensemble_mean,94,0,425523456.0,421460544.0,29975556.0,-4062912.0,-0.9548032999619179,4062912.0
ensemble_mean,94,50,532581472.0,433999360.0,28723700.0,-98582112.0,-18.510240626620973,98582112.0
ensemble_mean,94,100,527982208.0,437666752.0,28980050.0,-90315456.0,-17.105776412829428,90315456.0
ensemble_mean,95,0,386682752.0,425250304.0,40470748.0,38567552.0,9.97395198014935,38567552.0
ensemble_mean,95,50,460927776.0,438967616.0,35189016.0,-21960160.0,-4.764338610828261,21960160.0
ensemble_mean,95,100,356363200.0,440130144.0,34094640.0,83766944.0,23.506058987011006,83766944.0
ensemble_mean,96,0,359353024.0,411988896.0,44329620.0,52635872.0,14.647399210421003,52635872.0
ensemble_mean,96,50,408761472.0,424824832.0,36222908.0,16063360.0,3.9297637131515177,16063360.0
ensemble_mean,96,100,433711136.0,429077312.0,34727784.0,-4633824.0,-1.0684125020944817,4633824.0
ensemble_mean,97,0,435270336.0,400259008.0,27365658.0,-35011328.0,-8.043582368084923,35011328.0
ensemble_mean,97,50,479098688.0,420102176.0,30227448.0,-58996512.0,-12.314062525673206,58996512.0
ensemble_mean,97,100,439269856.0,421528832.0,29242706.0,-17741024.0,-4.038752889066897,17741024.0
ensemble_mean,98,0,332621792.0,398303808.0,35185324.0,65682016.0,19.746756700775634,65682016.0
ensemble_mean,98,50,427980960.0,419739040.0,31429156.0,-8241920.0,-1.9257679126660214,8241920.0
ensemble_mean,98,100,383351456.0,422652896.0,31330076.0,39301440.0,10.252064883249068,39301440.0
ensemble_mean,99,0,350351808.0,402842368.0,33924380.0,52490560.0,14.982243219935087,52490560.0
ensemble_mean,99,50,438842112.0,425211520.0,26360466.0,-13630592.0,-3.106035548384199,13630592.0
ensemble_mean,99,100,427598240.0,427317824.0,26299910.0,-280416.0,-0.06557931576144935,280416.0
primary,0,0,421457248.0,421194528.0,33930284.0,-262720.0,-0.0623360972546378,262720.0
primary,0,50,374757920.0,425789152.0,33408312.0,51031232.0,13.617119019125735,51031232.0
primary,0,100,417666848.0,427285824.0,33041936.0,9618976.0,2.3030259753821785,9618976.0
primary,1,0,404615680.0,416208896.0,36057308.0,11593216.0,2.865241406363688,11593216.0
primary,1,50,509499904.0,423670016.0,37018980.0,-85829888.0,-16.8459085715549,85829888.0
primary,1,100,504456160.0,424236864.0,37906800.0,-80219296.0,-15.902134290519914,80219296.0
primary,2,0,482313664.0,415125440.0,37913684.0,-67188224.0,-13.930400279930696,67188224.0
primary,2,50,345744704.0,420311968.0,38642540.0,74567264.0,21.567145682150493,74567264.0
primary,2,100,288296832.0,422352576.0,38719040.0,134055744.0,46.49920814946728,134055744.0
primary,3,0,414344608.0,417585984.0,32788332.0,3241376.0,0.7822898952748047,3241376.0
primary,3,50,506008128.0,428307168.0,34223372.0,-77700960.0,-15.355674286718177,77700960.0
primary,3,100,463315488.0,430997152.0,34822460.0,-32318336.0,-6.975449091829194,32318336.0
primary,4,0,445783968.0,424260096.0,35390796.0,-21523872.0,-4.828318994190477,21523872.0
primary,4,50,485149216.0,426246944.0,38696264.0,-58902272.0,-12.141063008540447,58902272.0
primary,4,100,457191360.0,429834816.0,38777656.0,-27356544.0,-5.983609139070345,27356544.0
primary,5,0,387551744.0,417334432.0,34013064.0,29782688.0,7.684828790242781,29782688.0
primary,5,50,418255680.0,426321760.0,39487564.0,8066080.0,1.928504593171335,8066080.0
primary,5,100,387549152.0,426095488.0,39946576.0,38546336.0,9.94617993642262,38546336.0
primary,6,0,382275360.0,414954304.0,30541444.0,32678944.0,8.548535275723761,32678944.0
primary,6,50,448961408.0,417784960.0,36224108.0,-31176448.0,-6.944126476011052,31176448.0
primary,6,100,484262656.0,417083808.0,36640832.0,-67178848.0,-13.872399031322374,67178848.0
primary,7,0,370312096.0,419790848.0,35566324.0,49478752.0,13.361365327909786,49478752.0
primary,7,50,444189728.0,424389952.0,37569468.0,-19799776.0,-4.457504249175254,19799776.0
primary,7,100,384969696.0,426341184.0,38803672.0,41371488.0,10.746686928832965,41371488.0
primary,8,0,391533440.0,419031264.0,31292940.0,27497824.0,7.023109954541813,27497824.0
primary,8,50,439304032.0,423410208.0,34726832.0,-15893824.0,-3.6179554118000903,15893824.0
primary,8,100,407407584.0,423325760.0,34666504.0,15918176.0,3.9071869609575067,15918176.0
primary,9,0,465844320.0,421030336.0,34762588.0,-44813984.0,-9.619948569942851,44813984.0
primary,9,50,492977120.0,423876288.0,37982836.0,-69100832.0,-14.01704647063539,69100832.0
primary,9,100,512431616.0,424536960.0,38001244.0,-87894656.0,-17.152465471607435,87894656.0
primary,10,0,457686528.0,418216160.0,31267246.0,-39470368.0,-8.623886783925613,39470368.0
primary,10,50,432664672.0,421159616.0,34442852.0,-11505056.0,-2.6591161110560932,11505056.0
primary,10,100,460075648.0,421770816.0,34459480.0,-38304832.0,-8.325768200624259,38304832.0
primary,11,0,379191872.0,430810368.0,36320700.0,51618496.0,13.612764357987084,51618496.0
primary,11,50,435938464.0,432749472.0,39661576.0,-3188992.0,-0.7315234289580834,3188992.0
primary,11,100,441545088.0,432637344.0,39975484.0,-8907744.0,-2.0174030335946123,8907744.0
primary,12,0,450378592.0,415889088.0,34046428.0,-34489504.0,-7.65789151896456,34489504.0
primary,12,50,423488352.0,422311072.0,36430892.0,-1177280.0,-0.277995839658891,1177280.0
primary,12,100,377159008.0,423108448.0,36590656.0,45949440.0,12.183041906823554,45949440.0
primary,13,0,401704032.0,427254144.0,32515748.0,25550112.0,6.360432050629754,25550112.0
primary,13,50,458841184.0,437272736.0,34235224.0,-21568448.0,-4.700634718961932,21568448.0
primary,13,100,423077600.0,437927264.0,33929868.0,14849664.0,3.509914965954236,14849664.0
primary,14,0,352177728.0,415650720.0,34405244.0,63472992.0,18.02300002344271,63472992.0
primary,14,50,453876704.0,422824544.0,32006300.0,-31052160.0,-6.841540825148849,31052160.0
primary,14,100,463961984.0,424251200.0,32117678.0,-39710784.0,-8.559059873319276,39710784.0
primary,15,0,433064288.0,417281344.0,36114980.0,-15782944.0,-3.6444806088466937,15782944.0
primary,15,50,366801536.0,423571776.0,37791944.0,56770240.0,15.477099855983154,56770240.0
primary,15,100,391757152.0,424702880.0,37996752.0,32945728.0,8.409732363992681,32945728.0
primary,16,0,370636416.0,429932640.0,33850056.0,59296224.0,15.998488394621212,59296224.0
primary,16,50,520690816.0,433348544.0,35799160.0,-87342272.0,-16.774306232434107,87342272.0
primary,16,100,509552192.0,434970560.0,35337492.0,-74581632.0,-14.636701239036176,74581632.0
primary,17,0,431809792.0,417138592.0,36398560.0,-14671200.0,-3.3976070649180645,14671200.0
primary,17,50,461314176.0,423397216.0,36952404.0,-37916960.0,-8.219335535875663,37916960.0
primary,17,100,436387392.0,424607584.0,37324284.0,-11779808.0,-2.6993923784122527,11779808.0
primary,18,0,371131296.0,419867168.0,27117036.0,48735872.0,13.131706359789177,48735872.0
primary,18,50,492308544.0,425472736.0,33490078.0,-66835808.0,-13.576000013519977,66835808.0
primary,18,100,435114688.0,426899136.0,34282084.0,-8215552.0,-1.888134835843556,8215552.0
primary,19,0,396708288.0,413707840.0,40176736.0,16999552.0,4.285151713291153,16999552.0
primary,19,50,444513408.0,422832032.0,37775784.0,-21681376.0,-4.877552759893352,21681376.0
primary,19,100,431362048.0,424720160.0,37216980.0,-6641888.0,-1.539747882502635,6641888.0
primary,20,0,495934752.0,421875872.0,34565352.0,-74058880.0,-14.93319024354236,74058880.0
primary,20,50,476875104.0,429100352.0,35921632.0,-47774752.0,-10.01829443375597,47774752.0
primary,20,100,447275648.0,430215328.0,35554928.0,-17060320.0,-3.814274279470722,17060320.0
primary,21,0,447591104.0,408986496.0,32935218.0,-38604608.0,-8.624972135281759,38604608.0
primary,21,50,461338848.0,415513664.0,35590588.0,-45825184.0,-9.933085886580269,45825184.0
primary,21,100,425089280.0,415894336.0,35248248.0,-9194944.0,-2.1630618396210792,9194944.0
primary,22,0,427520864.0,424739392.0,35345896.0,-2781472.0,-0.650604972579771,2781472.0
primary,22,50,462951616.0,428529696.0,36385272.0,-34421920.0,-7.4353169554548,34421920.0
primary,22,100,470650112.0,430065472.0,35693820.0,-40584640.0,-8.623102165542457,40584640.0
primary,23,0,471407840.0,421919008.0,36998576.0,-49488832.0,-10.498092691882256,49488832.0
primary,23,50,388718624.0,425015744.0,40641644.0,36297120.0,9.337633382855358,36297120.0
primary,23,100,372115520.0,425921568.0,40823180.0,53806048.0,14.459501178558746,53806048.0
primary,24,0,510838880.0,413873344.0,38580884.0,-96965536.0,-18.981628023301596,96965536.0
primary,24,50,426555328.0,422165280.0,38750168.0,-4390048.0,-1.0291860661039498,4390048.0
primary,24,100,461763584.0,422079392.0,39050656.0,-39684192.0,-8.594049720473409,39684192.0
primary,25,0,453435104.0,422858304.0,36797732.0,-30576800.0,-6.743368506378368,30576800.0
primary,25,50,497737760.0,429695136.0,39452196.0,-68042624.0,-13.670376143453533,68042624.0
primary,25,100,445001120.0,429850016.0,39816244.0,-15151104.0,-3.4047339026922003,15151104.0
primary,26,0,458870464.0,422585248.0,37597016.0,-36285216.0,-7.907507422399712,36285216.0
primary,26,50,526140768.0,426076736.0,39151668.0,-100064032.0,-19.01849050404701,100064032.0
primary,26,100,454657984.0,426555680.0,39431764.0,-28102304.0,-6.180976687742494,28102304.0
primary,27,0,455935328.0,422748352.0,36865488.0,-33186976.0,-7.278877937706113,33186976.0
primary,27,50,332933792.0,425967392.0,40334272.0,93033600.0,27.943573838248298,93033600.0
primary,27,100,351930592.0,427302272.0,40082288.0,75371680.0,21.416632061358282,75371680.0
primary,28,0,420467616.0,420948128.0,35138076.0,480512.0,0.11428038253485852,480512.0
primary,28,50,470660544.0,427681088.0,37360044.0,-42979456.0,-9.131731254702327,42979456.0
primary,28,100,489169824.0,427876128.0,37489524.0,-61293696.0,-12.530146585656926,61293696.0
primary,29,0,494219936.0,423395520.0,40489312.0,-70824416.0,-14.330546147778222,70824416.0
primary,29,50,432915456.0,431995328.0,35516840.0,-920128.0,-0.21254219207179334,920128.0
primary,29,100,441377088.0,431830016.0,36040096.0,-9547072.0,-2.1630193908026327,9547072.0
primary,30,0,481078048.0,420246208.0,33083684.0,-60831840.0,-12.644900396702367,60831840.0
primary,30,50,543860096.0,426008640.0,35746784.0,-117851456.0,-21.669443459223746,117851456.0
primary,30,100,505391392.0,426056736.0,36113320.0,-79334656.0,-15.69766665119615,79334656.0
primary,31,0,393725568.0,410032064.0,40768840.0,16306496.0,4.141589301104266,16306496.0
primary,31,50,449293408.0,413670336.0,42218036.0,-35623072.0,-7.928687883174996,35623072.0
primary,31,100,509797024.0,416146176.0,43059680.0,-93650848.0,-18.37022257705451,93650848.0
primary,32,0,409546112.0,418476352.0,34494340.0,8930240.0,2.1805212498269304,8930240.0
primary,32,50,464528192.0,426524224.0,34483364.0,-38003968.0,-8.181197321173567,38003968.0
primary,32,100,470656672.0,427253312.0,35249852.0,-43403360.0,-9.221872881470594,43403360.0
primary,33,0,493772352.0,431497632.0,31944508.0,-62274720.0,-12.612030573959718,62274720.0
primary,33,50,494089856.0,437626720.0,34213560.0,-56463136.0,-11.427705975813437,56463136.0
primary,33,100,489860160.0,438556224.0,33317834.0,-51303936.0,-10.473179937719369,51303936.0
primary,34,0,503660064.0,427270080.0,31780132.0,-76389984.0,-15.166972619056015,76389984.0
primary,34,50,522256064.0,432619168.0,32098384.0,-89636896.0,-17.163399753267395,89636896.0
primary,34,100,409850368.0,433689792.0,33157514.0,23839424.0,5.816616468183822,23839424.0
primary,35,0,394310368.0,414153152.0,36808956.0,19842784.0,5.03227548913956,19842784.0
primary,35,50,390827616.0,420642176.0,38131452.0,29814560.0,7.6285704437017055,29814560.0
primary,35,100,312054880.0,422504544.0,37861448.0,110449664.0,35.394307565387216,110449664.0
primary,36,0,465204960.0,428084480.0,40526436.0,-37120480.0,-7.979381819144835,37120480.0
primary,36,50,407663456.0,433124928.0,38829652.0,25461472.0,6.245708715180985,25461472.0
primary,36,100,399338592.0,432628224.0,39804352.0,33289632.0,8.33619206029554,33289632.0
primary,37,0,429259168.0,416983392.0,39337780.0,-12275776.0,-2.859758606250665,12275776.0
primary,37,50,458582976.0,427073664.0,35896400.0,-31509312.0,-6.871016511524405,31509312.0
primary,37,100,475862080.0,428754464.0,35558840.0,-47107616.0,-9.899426321172724,47107616.0
primary,38,0,363363200.0,421728352.0,30813302.0,58365152.0,16.062482937182413,58365152.0
primary,38,50,370345088.0,426073152.0,33423022.0,55728064.0,15.047604465595072,55728064.0
primary,38,100,366903232.0,427377920.0,34298596.0,60474688.0,16.48246260201927,60474688.0
primary,39,0,437294784.0,411982528.0,37408352.0,-25312256.0,-5.788373638593412,25312256.0
primary,39,50,502486208.0,422510816.0,38241416.0,-79975392.0,-15.915937736543807,79975392.0
primary,39,100,490670304.0,424162624.0,38099228.0,-66507680.0,-13.554453868070237,66507680.0
primary,40,0,383048064.0,424198720.0,37842048.0,41150656.0,10.74294843583911,41150656.0
primary,40,50,474068192.0,432767680.0,34832256.0,-41300512.0,-8.71193484333157,41300512.0
primary,40,100,496206240.0,433739680.0,34404492.0,-62466560.0,-12.588829999397024,62466560.0
primary,41,0,455364032.0,421481984.0,35810324.0,-33882048.0,-7.440650912015817,33882048.0
primary,41,50,454641824.0,426408544.0,35540064.0,-28233280.0,-6.210004999452052,28233280.0
primary,41,100,408917376.0,426053536.0,35682776.0,17136160.0,4.1906167372061,17136160.0
primary,42,0,481625280.0,423533760.0,36941988.0,-58091520.0,-12.061559559332101,58091520.0
primary,42,50,415515680.0,430783552.0,33680892.0,15267872.0,3.674439433910172,15267872.0
primary,42,100,369144832.0,430684352.0,34646404.0,61539520.0,16.670833414241056,61539520.0
primary,43,0,444353120.0,419339200.0,38799572.0,-25013920.0,-5.629288706243359,25013920.0
primary,43,50,420268160.0,423194848.0,39013092.0,2926688.0,0.6963858504056077,2926688.0
primary,43,100,433164032.0,425469792.0,38373868.0,-7694240.0,-1.776287833612187,7694240.0
