run_id,iteration,geology_config_id,geology_name,snapshot_id,case_name,pred_total_energy,actual_total_energy,abs_err_total_energy,pred_discounted_revenue,actual_discounted_revenue,abs_err_discounted_revenue
14,100,73,v2.5_1428,run0014_iter0100,v2.5_gradient_patched_73_run0014_iter0100,174059589468160.0,180646441910272.0,6586852442112.0,474470720.0,444629888.0,29840832.0
15,100,74,v2.5_0111,run0015_iter0100,v2.5_gradient_patched_74_run0015_iter0100,165969750130688.0,170360045568000.0,4390295437312.0,444358816.0,415844320.0,28514496.0
15,100,76,v2.5_1203,run0015_iter0100,v2.5_gradient_patched_76_run0015_iter0100,171225380814848.0,195261628416000.0,24036247601152.0,469302528.0,472668032.0,3365504.0
15,100,73,v2.5_1428,run0015_iter0100,v2.5_gradient_patched_73_run0015_iter0100,155390406819840.0,176754865995776.0,21364459175936.0,476536896.0,424885088.0,51651808.0
14,125,74,v2.5_0111,run0014_iter0125,v2.5_gradient_patched_74_run0014_iter0125,173499951874048.0,166564787650560.0,6935164223488.0,445567008.0,412121952.0,33445056.0
14,125,76,v2.5_1203,run0014_iter0125,v2.5_gradient_patched_76_run0014_iter0125,186416814358528.0,185930962960384.0,485851398144.0,458581120.0,444077376.0,14503744.0
14,125,73,v2.5_1428,run0014_iter0125,v2.5_gradient_patched_73_run0014_iter0125,174355120128000.0,174320089300992.0,35030827008.0,474369472.0,421340128.0,53029344.0
15,125,74,v2.5_0111,run0015_iter0125,v2.5_gradient_patched_74_run0015_iter0125,165915844935680.0,170733590282240.0,4817745346560.0,445566880.0,408051776.0,37515104.0
15,125,76,v2.5_1203,run0015_iter0125,v2.5_gradient_patched_76_run0015_iter0125,170904248123392.0,191633136025600.0,20728887902208.0,472922368.0,453905120.0,19017248.0
15,125,73,v2.5_1428,run0015_iter0125,v2.5_gradient_patched_73_run0015_iter0125,155870520410112.0,174762756145152.0,18892235735040.0,475902624.0,418472288.0,57430336.0
14,150,74,v2.5_0111,run0014_iter0150,v2.5_gradient_patched_74_run0014_iter0150,173563000651776.0,169893672517632.0,3669328134144.0,445602688.0,418019680.0,27583008.0
14,150,76,v2.5_1203,run0014_iter0150,v2.5_gradient_patched_76_run0014_iter0150,185722187284480.0,185043850887168.0,678336397312.0,458577440.0,443657184.0,14920256.0
14,150,73,v2.5_1428,run0014_iter0150,v2.5_gradient_patched_73_run0014_iter0150,173740822364160.0,172976938942464.0,763883421696.0,475605888.0,418652448.0,56953440.0
15,150,74,v2.5_0111,run0015_iter0150,v2.5_gradient_patched_74_run0015_iter0150,166495464194048.0,170651935571968.0,4156471377920.0,445499040.0,417544544.0,27954496.0
15,150,76,v2.5_1203,run0015_iter0150,v2.5_gradient_patched_76_run0015_iter0150,171793021140992.0,194995290112000.0,23202268971008.0,474104352.0,472998432.0,1105920.0
15,150,73,v2.5_1428,run0015_iter0150,v2.5_gradient_patched_73_run0015_iter0150,156261966413824.0,177278868783104.0,21016902369280.0,476484000.0,434134496.0,42349504.0
14,175,74,v2.5_0111,run0014_iter0175,v2.5_gradient_patched_74_run0014_iter0175,173307903082496.0,162045357981696.0,11262545100800.0,446275840.0,406868768.0,39407072.0
14,175,76,v2.5_1203,run0014_iter0175,v2.5_gradient_patched_76_run0014_iter0175,185326748303360.0,185206254338048.0,120493965312.0,458612128.0,448157728.0,10454400.0
14,175,73,v2.5_1428,run0014_iter0175,v2.5_gradient_patched_73_run0014_iter0175,173227775098880.0,173119176179712.0,108598919168.0,475767040.0,426449472.0,49317568.0
15,175,74,v2.5_0111,run0015_iter0175,v2.5_gradient_patched_74_run0015_iter0175,166872532123648.0,175705149145088.0,8832617021440.0,445003264.0,432776384.0,12226880.0
15,175,76,v2.5_1203,run0015_iter0175,v2.5_gradient_patched_76_run0015_iter0175,172830155079680.0,195623865286656.0,22793710206976.0,474693184.0,476143392.0,1450208.0
15,175,73,v2.5_1428,run0015_iter0175,v2.5_gradient_patched_73_run0015_iter0175,156831888441344.0,178508101844992.0,21676213403648.0,476981568.0,436176896.0,40804672.0
14,200,74,v2.5_0111,run0014_iter0200,v2.5_gradient_patched_74_run0014_iter0200,173233781342208.0,173390665089024.0,156883746816.0,447817760.0,449908608.0,2090848.0
14,200,76,v2.5_1203,run0014_iter0200,v2.5_gradient_patched_76_run0014_iter0200,184812409192448.0,190105906053120.0,5293496860672.0,459143744.0,470221280.0,11077536.0
14,200,73,v2.5_1428,run0014_iter0200,v2.5_gradient_patched_73_run0014_iter0200,173591622582272.0,190331224064000.0,16739601481728.0,475741216.0,480092576.0,4351360.0
15,200,74,v2.5_0111,run0015_iter0200,v2.5_gradient_patched_74_run0015_iter0200,166974420156416.0,178180107272192.0,11205687115776.0,444850304.0,442179904.0,2670400.0
15,200,76,v2.5_1203,run0015_iter0200,v2.5_gradient_patched_76_run0015_iter0200,173354711515136.0,197135073017856.0,23780361502720.0,475085504.0,484467200.0,9381696.0
15,200,73,v2.5_1428,run0015_iter0200,v2.5_gradient_patched_73_run0015_iter0200,157233082007552.0,179163302461440.0,21930220453888.0,477249600.0,440575808.0,36673792.0
16,0,74,v2.5_0111,run0016_iter0000,v2.5_gradient_patched_74_run0016_iter0000,165564798468096.0,162730271047680.0,2834527420416.0,382060064.0,350428480.0,31631584.0
16,0,76,v2.5_1203,run0016_iter0000,v2.5_gradient_patched_76_run0016_iter0000,172230537379840.0,160065763934208.0,12164773445632.0,390428320.0,339985248.0,50443072.0
16,0,73,v2.5_1428,run0016_iter0000,v2.5_gradient_patched_73_run0016_iter0000,169779855884288.0,155942092013568.0,13837763870720.0,389093664.0,335044608.0,54049056.0
17,0,74,v2.5_0111,run0017_iter0000,v2.5_gradient_patched_74_run0017_iter0000,173936729915392.0,155929341329408.0,18007388585984.0,400306208.0,322637984.0,77668224.0
17,0,76,v2.5_1203,run0017_iter0000,v2.5_gradient_patched_76_run0017_iter0000,171046233702400.0,156898829533184.0,14147404169216.0,387553824.0,328961696.0,58592128.0
17,0,73,v2.5_1428,run0017_iter0000,v2.5_gradient_patched_73_run0017_iter0000,171676889251840.0,153503691440128.0,18173197811712.0,378330848.0,310573344.0,67757504.0
16,25,74,v2.5_0111,run0016_iter0025,v2.5_gradient_patched_74_run0016_iter0025,167575463919616.0,192257533673472.0,24682069753856.0,438636064.0,474335936.0,35699872.0
16,25,76,v2.5_1203,run0016_iter0025,v2.5_gradient_patched_76_run0016_iter0025,188407615586304.0,192152642519040.0,3745026932736.0,451321184.0,469659744.0,18338560.0
16,25,73,v2.5_1428,run0016_iter0025,v2.5_gradient_patched_73_run0016_iter0025,178468054630400.0,188954217283584.0,10486162653184.0,438078912.0,459625664.0,21546752.0
17,25,74,v2.5_0111,run0017_iter0025,v2.5_gradient_patched_74_run0017_iter0025,180232262778880.0,184714681909248.0,4482419130368.0,445303840.0,435303072.0,10000768.0
17,25,76,v2.5_1203,run0017_iter0025,v2.5_gradient_patched_76_run0017_iter0025,189188259446784.0,181581033504768.0,7607225942016.0,458454368.0,420077952.0,38376416.0
17,25,73,v2.5_1428,run0017_iter0025,v2.5_gradient_patched_73_run0017_iter0025,182314617274368.0,181447503642624.0,867113631744.0,457893696.0,420515616.0,37378080.0
16,50,74,v2.5_0111,run0016_iter0050,v2.5_gradient_patched_74_run0016_iter0050,165424490610688.0,181452637470720.0,16028146860032.0,445979840.0,422212832.0,23767008.0
16,50,76,v2.5_1203,run0016_iter0050,v2.5_gradient_patched_76_run0016_iter0050,189113282068480.0,180423187496960.0,8690094571520.0,464997184.0,417593984.0,47403200.0
16,50,73,v2.5_1428,run0016_iter0050,v2.5_gradient_patched_73_run0016_iter0050,179673682149376.0,180839849656320.0,1166167506944.0,455207424.0,414685824.0,40521600.0
17,50,74,v2.5_0111,run0017_iter0050,v2.5_gradient_patched_74_run0017_iter0050,178156283625472.0,176353001340928.0,1803282284544.0,450619968.0,397019840.0,53600128.0
17,50,76,v2.5_1203,run0017_iter0050,v2.5_gradient_patched_76_run0017_iter0050,189970899795968.0,184928641744896.0,5042258051072.0,470916864.0,415348448.0,55568416.0
17,50,73,v2.5_1428,run0017_iter0050,v2.5_gradient_patched_73_run0017_iter0050,180816009232384.0,186911339577344.0,6095330344960.0,470537504.0,423133760.0,47403744.0
16,75,74,v2.5_0111,run0016_iter0075,v2.5_gradient_patched_74_run0016_iter0075,160733362913280.0,153137159602176.0,7596203311104.0,454706240.0,363829280.0,90876960.0
16,75,76,v2.5_1203,run0016_iter0075,v2.5_gradient_patched_76_run0016_iter0075,187488794574848.0,182267372634112.0,5221421940736.0,471884768.0,425917856.0,45966912.0
16,75,73,v2.5_1428,run0016_iter0075,v2.5_gradient_patched_73_run0016_iter0075,179724919767040.0,171175284047872.0,8549635719168.0,466215552.0,399847232.0,66368320.0
17,75,74,v2.5_0111,run0017_iter0075,v2.5_gradient_patched_74_run0017_iter0075,173793888698368.0,168137349660672.0,5656539037696.0,453129664.0,406106048.0,47023616.0
17,75,76,v2.5_1203,run0017_iter0075,v2.5_gradient_patched_76_run0017_iter0075,188563140378624.0,166324437254144.0,22238703124480.0,477018880.0,398503456.0,78515424.0
17,75,73,v2.5_1428,run0017_iter0075,v2.5_gradient_patched_73_run0017_iter0075,179141055873024.0,167964175237120.0,11176880635904.0,473923200.0,404347584.0,69575616.0
16,100,74,v2.5_0111,run0016_iter0100,v2.5_gradient_patched_74_run0016_iter0100,160266838867968.0,146561799553024.0,13705039314944.0,457906592.0,358633504.0,99273088.0
16,100,76,v2.5_1203,run0016_iter0100,v2.5_gradient_patched_76_run0016_iter0100,186380877561856.0,169213574512640.0,17167303049216.0,474003456.0,404848320.0,69155136.0
16,100,73,v2.5_1428,run0016_iter0100,v2.5_gradient_patched_73_run0016_iter0100,179305657139200.0,158062144913408.0,21243512225792.0,469503328.0,383571360.0,85931968.0
17,100,74,v2.5_0111,run0017_iter0100,v2.5_gradient_patched_74_run0017_iter0100,172585039953920.0,190266329792512.0,17681289838592.0,455726080.0,437875232.0,17850848.0
17,100,76,v2.5_1203,run0017_iter0100,v2.5_gradient_patched_76_run0017_iter0100,188748092407808.0,189610290315264.0,862197907456.0,478792512.0,435850528.0,42941984.0
17,100,73,v2.5_1428,run0017_iter0100,v2.5_gradient_patched_73_run0017_iter0100,178889464741888.0,190721428553728.0,11831963811840.0,476103296.0,440759360.0,35343936.0
16,125,74,v2.5_0111,run0016_iter0125,v2.5_gradient_patched_74_run0016_iter0125,158993246846976.0,119710460936192.0,39282785910784.0,458731520.0,278210496.0,180521024.0
16,125,76,v2.5_1203,run0016_iter0125,v2.5_gradient_patched_76_run0016_iter0125,185728478740480.0,118709179908096.0,67019298832384.0,474743808.0,269893088.0,204850720.0
16,125,73,v2.5_1428,run0016_iter0125,v2.5_gradient_patched_73_run0016_iter0125,178849887289344.0,121581741277184.0,57268146012160.0,472050816.0,275823168.0,196227648.0
17,125,74,v2.5_0111,run0017_iter0125,v2.5_gradient_patched_74_run0017_iter0125,171346126438400.0,165871049768960.0,5475076669440.0,457644672.0,369645696.0,87998976.0
17,125,76,v2.5_1203,run0017_iter0125,v2.5_gradient_patched_76_run0017_iter0125,188653418577920.0,180021322842112.0,8632095735808.0,480858400.0,397965088.0,82893312.0
17,125,73,v2.5_1428,run0017_iter0125,v2.5_gradient_patched_73_run0017_iter0125,178671142830080.0,180642750922752.0,1971608092672.0,477613504.0,405977312.0,71636192.0
16,150,74,v2.5_0111,run0016_iter0150,v2.5_gradient_patched_74_run0016_iter0150,157651002458112.0,106747930869760.0,50903071588352.0,458951392.0,234370288.0,224581104.0
16,150,76,v2.5_1203,run0016_iter0150,v2.5_gradient_patched_76_run0016_iter0150,185656286380032.0,103518039965696.0,82138246414336.0,475515616.0,224372640.0,251142976.0
16,150,73,v2.5_1428,run0016_iter0150,v2.5_gradient_patched_73_run0016_iter0150,178750398398464.0,110554270138368.0,68196128260096.0,473967872.0,239423456.0,234544416.0
17,150,74,v2.5_0111,run0017_iter0150,v2.5_gradient_patched_74_run0017_iter0150,169240116068352.0,161342929502208.0,7897186566144.0,458898240.0,359785888.0,99112352.0
17,150,76,v2.5_1203,run0017_iter0150,v2.5_gradient_patched_76_run0017_iter0150,188251822358528.0,178203024949248.0,10048797409280.0,482046016.0,387588224.0,94457792.0
17,150,73,v2.5_1428,run0017_iter0150,v2.5_gradient_patched_73_run0017_iter0150,177771481399296.0,169628156297216.0,8143325102080.0,479010976.0,375047520.0,103963456.0
16,175,74,v2.5_0111,run0016_iter0175,v2.5_gradient_patched_74_run0016_iter0175,156964109680640.0,107011777757184.0,49952331923456.0,460219456.0,235856976.0,224362480.0
16,175,76,v2.5_1203,run0016_iter0175,v2.5_gradient_patched_76_run0016_iter0175,185529014419456.0,103940691591168.0,81588322828288.0,475465728.0,227686576.0,247779152.0
16,175,73,v2.5_1428,run0016_iter0175,v2.5_gradient_patched_73_run0016_iter0175,178417286774784.0,110205136273408.0,68212150501376.0,475236992.0,236895200.0,238341792.0
17,175,74,v2.5_0111,run0017_iter0175,v2.5_gradient_patched_74_run0017_iter0175,168003769466880.0,150503086358528.0,17500683108352.0,460319488.0,309027680.0,151291808.0
17,175,76,v2.5_1203,run0017_iter0175,v2.5_gradient_patched_76_run0017_iter0175,187692704858112.0,176053410594816.0,11639294263296.0,481605184.0,372683104.0,108922080.0
17,175,73,v2.5_1428,run0017_iter0175,v2.5_gradient_patched_73_run0017_iter0175,177264893362176.0,152784485744640.0,24480407617536.0,480095008.0,322947104.0,157147904.0
16,200,74,v2.5_0111,run0016_iter0200,v2.5_gradient_patched_74_run0016_iter0200,156880424927232.0,109883500265472.0,46996924661760.0,461247936.0,244710048.0,216537888.0
16,200,76,v2.5_1203,run0016_iter0200,v2.5_gradient_patched_76_run0016_iter0200,185389159546880.0,109291398758400.0,76097760788480.0,475200000.0,246925120.0,228274880.0
16,200,73,v2.5_1428,run0016_iter0200,v2.5_gradient_patched_73_run0016_iter0200,178250756128768.0,114724029071360.0,63526727057408.0,476117600.0,248738544.0,227379056.0
17,200,74,v2.5_0111,run0017_iter0200,v2.5_gradient_patched_74_run0017_iter0200,167740551725056.0,146876003254272.0,20864548470784.0,461042880.0,303961248.0,157081632.0
17,200,76,v2.5_1203,run0017_iter0200,v2.5_gradient_patched_76_run0017_iter0200,188049673682944.0,147386030620672.0,40663643062272.0,481423584.0,308887488.0,172536096.0
17,200,73,v2.5_1428,run0017_iter0200,v2.5_gradient_patched_73_run0017_iter0200,177338243350528.0,149213220438016.0,28125022912512.0,481336960.0,317111136.0,164225824.0
18,0,74,v2.5_0111,run0018_iter0000,v2.5_gradient_patched_74_run0018_iter0000,177789953114112.0,150072884985856.0,27717068128256.0,399508864.0,279917856.0,119591008.0
18,0,76,v2.5_1203,run0018_iter0000,v2.5_gradient_patched_76_run0018_iter0000,178245471305728.0,153125281333248.0,25120189972480.0,410848768.0,296808160.0,114040608.0
18,0,73,v2.5_1428,run0018_iter0000,v2.5_gradient_patched_73_run0018_iter0000,175288218550272.0,148834441232384.0,26453777317888.0,403350304.0,276433472.0,126916832.0
19,0,74,v2.5_0111,run0019_iter0000,v2.5_gradient_patched_74_run0019_iter0000,176180867104768.0,154905796935680.0,21275070169088.0,413661344.0,300573184.0,113088160.0
19,0,76,v2.5_1203,run0019_iter0000,v2.5_gradient_patched_76_run0019_iter0000,176599139876864.0,155487597232128.0,21111542644736.0,414746080.0,305091488.0,109654592.0
19,0,73,v2.5_1428,run0019_iter0000,v2.5_gradient_patched_73_run0019_iter0000,174320642949120.0,154248952152064.0,20071690797056.0,402090912.0,299161952.0,102928960.0
18,25,74,v2.5_0111,run0018_iter0025,v2.5_gradient_patched_74_run0018_iter0025,185965507248128.0,166469828608000.0,19495678640128.0,431016224.0,399707264.0,31308960.0
18,25,76,v2.5_1203,run0018_iter0025,v2.5_gradient_patched_76_run0018_iter0025,189002686660608.0,178663878295552.0,10338808365056.0,456793312.0,419964384.0,36828928.0
18,25,73,v2.5_1428,run0018_iter0025,v2.5_gradient_patched_73_run0018_iter0025,181117411917824.0,162153537470464.0,18963874447360.0,459410464.0,371954880.0,87455584.0
19,25,74,v2.5_0111,run0019_iter0025,v2.5_gradient_patched_74_run0019_iter0025,180242597543936.0,189356769804288.0,9114172260352.0,441378016.0,445518656.0,4140640.0
19,25,76,v2.5_1203,run0019_iter0025,v2.5_gradient_patched_76_run0019_iter0025,180288198017024.0,186622335254528.0,6334137237504.0,443488128.0,436779456.0,6708672.0
19,25,73,v2.5_1428,run0019_iter0025,v2.5_gradient_patched_73_run0019_iter0025,171577601687552.0,187000191713280.0,15422590025728.0,438524096.0,438297024.0,227072.0
18,50,74,v2.5_0111,run0018_iter0050,v2.5_gradient_patched_74_run0018_iter0050,184758889873408.0,154977871855616.0,29781018017792.0,435992384.0,357927072.0,78065312.0
18,50,76,v2.5_1203,run0018_iter0050,v2.5_gradient_patched_76_run0018_iter0050,187975988150272.0,149062611369984.0,38913376780288.0,458282048.0,326015392.0,132266656.0
18,50,73,v2.5_1428,run0018_iter0050,v2.5_gradient_patched_73_run0018_iter0050,180928030703616.0,144252499656704.0,36675531046912.0,462880672.0,322977536.0,139903136.0
19,50,74,v2.5_0111,run0019_iter0050,v2.5_gradient_patched_74_run0019_iter0050,179025930616832.0,181606484541440.0,2580553924608.0,445349184.0,420146784.0,25202400.0
19,50,76,v2.5_1203,run0019_iter0050,v2.5_gradient_patched_76_run0019_iter0050,179005663739904.0,184807745126400.0,5802081386496.0,445005984.0,424114656.0,20891328.0
19,50,73,v2.5_1428,run0019_iter0050,v2.5_gradient_patched_73_run0019_iter0050,169151079383040.0,171114416308224.0,1963336925184.0,444051776.0,385186784.0,58864992.0
18,75,74,v2.5_0111,run0018_iter0075,v2.5_gradient_patched_74_run0018_iter0075,183894393487360.0,139306224058368.0,44588169428992.0,438458336.0,319545984.0,118912352.0
18,75,76,v2.5_1203,run0018_iter0075,v2.5_gradient_patched_76_run0018_iter0075,186282898620416.0,157334634496000.0,28948264124416.0,459304640.0,352099456.0,107205184.0
18,75,73,v2.5_1428,run0018_iter0075,v2.5_gradient_patched_73_run0018_iter0075,180167922155520.0,146145070284800.0,34022851870720.0,463777120.0,327077280.0,136699840.0
19,75,74,v2.5_0111,run0019_iter0075,v2.5_gradient_patched_74_run0019_iter0075,178701123715072.0,141202418565120.0,37498705149952.0,446216320.0,317732608.0,128483712.0
19,75,76,v2.5_1203,run0019_iter0075,v2.5_gradient_patched_76_run0019_iter0075,178887703134208.0,151804411117568.0,27083292016640.0,445265792.0,348813312.0,96452480.0
19,75,73,v2.5_1428,run0019_iter0075,v2.5_gradient_patched_73_run0019_iter0075,168490375839744.0,149601126449152.0,18889249390592.0,445076672.0,340280256.0,104796416.0
18,100,74,v2.5_0111,run0018_iter0100,v2.5_gradient_patched_74_run0018_iter0100,184164271783936.0,160888216616960.0,23276055166976.0,439936960.0,372730112.0,67206848.0
18,100,76,v2.5_1203,run0018_iter0100,v2.5_gradient_patched_76_run0018_iter0100,186189013319680.0,169235150012416.0,16953863307264.0,458519520.0,383060960.0,75458560.0
18,100,73,v2.5_1428,run0018_iter0100,v2.5_gradient_patched_73_run0018_iter0100,180187870265344.0,159488124387328.0,20699745878016.0,464718752.0,361436640.0,103282112.0
19,100,74,v2.5_0111,run0019_iter0100,v2.5_gradient_patched_74_run0019_iter0100,178916341841920.0,145996608700416.0,32919733141504.0,446459392.0,335020320.0,111439072.0
19,100,76,v2.5_1203,run0019_iter0100,v2.5_gradient_patched_76_run0019_iter0100,179122315722752.0,165502689214464.0,13619626508288.0,445322816.0,382270016.0,63052800.0
19,100,73,v2.5_1428,run0019_iter0100,v2.5_gradient_patched_73_run0019_iter0100,168520272838656.0,152556516933632.0,15963755905024.0,445537760.0,349620544.0,95917216.0
18,125,74,v2.5_0111,run0018_iter0125,v2.5_gradient_patched_74_run0018_iter0125,184102867173376.0,160176543891456.0,23926323281920.0,440689056.0,368667136.0,72021920.0
18,125,76,v2.5_1203,run0018_iter0125,v2.5_gradient_patched_76_run0018_iter0125,185863032012800.0,168930744205312.0,16932287807488.0,458595232.0,382049600.0,76545632.0
18,125,73,v2.5_1428,run0018_iter0125,v2.5_gradient_patched_73_run0018_iter0125,179897003671552.0,163699910246400.0,16197093425152.0,465276352.0,367804992.0,97471360.0
19,125,74,v2.5_0111,run0019_iter0125,v2.5_gradient_patched_74_run0019_iter0125,178178379218944.0,154084166336512.0,24094212882432.0,448218752.0,379589920.0,68628832.0
19,125,76,v2.5_1203,run0019_iter0125,v2.5_gradient_patched_76_run0019_iter0125,178820258725888.0,165538676342784.0,13281582383104.0,444976416.0,401863168.0,43113248.0
19,125,73,v2.5_1428,run0019_iter0125,v2.5_gradient_patched_73_run0019_iter0125,167745551335424.0,160830368776192.0,6915182559232.0,446179584.0,393111424.0,53068160.0
18,150,74,v2.5_0111,run0018_iter0150,v2.5_gradient_patched_74_run0018_iter0150,184330835984384.0,156608785022976.0,27722050961408.0,441067008.0,345360416.0,95706592.0
18,150,76,v2.5_1203,run0018_iter0150,v2.5_gradient_patched_76_run0018_iter0150,186081689468928.0,165936246030336.0,20145443438592.0,458742688.0,362528160.0,96214528.0
18,150,73,v2.5_1428,run0018_iter0150,v2.5_gradient_patched_73_run0018_iter0150,180041438724096.0,153733858066432.0,26307580657664.0,465569248.0,336194592.0,129374656.0
19,150,74,v2.5_0111,run0019_iter0150,v2.5_gradient_patched_74_run0019_iter0150,173947786100736.0,159277603880960.0,14670182219776.0,451377312.0,407857664.0,43519648.0
19,150,76,v2.5_1203,run0019_iter0150,v2.5_gradient_patched_76_run0019_iter0150,176586875731968.0,179911532740608.0,3324657008640.0,444818848.0,457376640.0,12557792.0
19,150,73,v2.5_1428,run0019_iter0150,v2.5_gradient_patched_73_run0019_iter0150,164371988742144.0,174115222716416.0,9743233974272.0,449085152.0,444255072.0,4830080.0
18,175,74,v2.5_0111,run0018_iter0175,v2.5_gradient_patched_74_run0018_iter0175,184285470392320.0,157305039486976.0,26980430905344.0,441225856.0,347663264.0,93562592.0
18,175,76,v2.5_1203,run0018_iter0175,v2.5_gradient_patched_76_run0018_iter0175,185907156090880.0,166819163799552.0,19087992291328.0,458736160.0,367437248.0,91298912.0
18,175,73,v2.5_1428,run0018_iter0175,v2.5_gradient_patched_73_run0018_iter0175,179950606876672.0,154556293971968.0,25394312904704.0,465620736.0,340275360.0,125345376.0
19,175,74,v2.5_0111,run0019_iter0175,v2.5_gradient_patched_74_run0019_iter0175,170739730743296.0,171357132292096.0,617401548800.0,453644768.0,444908672.0,8736096.0
19,175,76,v2.5_1203,run0019_iter0175,v2.5_gradient_patched_76_run0019_iter0175,175719778877440.0,191176023998464.0,15456245121024.0,446796416.0,488056320.0,41259904.0
19,175,73,v2.5_1428,run0019_iter0175,v2.5_gradient_patched_73_run0019_iter0175,163083397890048.0,178397087006720.0,15313689116672.0,450517984.0,464588768.0,14070784.0
18,200,74,v2.5_0111,run0018_iter0200,v2.5_gradient_patched_74_run0018_iter0200,184178683412480.0,157510107398144.0,26668576014336.0,441522752.0,348903840.0,92618912.0
18,200,76,v2.5_1203,run0018_iter0200,v2.5_gradient_patched_76_run0018_iter0200,185741900513280.0,166191746252800.0,19550154260480.0,458565856.0,366642080.0,91923776.0
18,200,73,v2.5_1428,run0018_iter0200,v2.5_gradient_patched_73_run0018_iter0200,179844071555072.0,158457634226176.0,21386437328896.0,465598976.0,349941120.0,115657856.0
19,200,74,v2.5_0111,run0019_iter0200,v2.5_gradient_patched_74_run0019_iter0200,169736805548032.0,164416414810112.0,5320390737920.0,454161536.0,426749024.0,27412512.0
19,200,76,v2.5_1203,run0019_iter0200,v2.5_gradient_patched_76_run0019_iter0200,175673356320768.0,186258974310400.0,10585617989632.0,447903104.0,474625152.0,26722048.0
19,200,73,v2.5_1428,run0019_iter0200,v2.5_gradient_patched_73_run0019_iter0200,162932369391616.0,177048752488448.0,14116383096832.0,450456256.0,459383296.0,8927040.0
